,Idx,power,voltage
1563289290,866131033548666,0,226
1563289260,866131033549474,0,231
1563289319,866131033551835,0,238
1563289264,866131033551868,1120,230
1563289299,866873020621168,1,224
1563289331,866131033542636,0,222
1563289359,866131033545324,0,229
1563289331,866131033546983,0,0
1563289324,866131033548393,0,224
1563289350,866131033548666,0,226
1563289320,866131033549474,0,230
1563289379,866131033551835,0,238
1563289324,866131033551868,1126,231
1563289391,866131033542636,0,222
1563289419,866131033545324,0,230
1563289391,866131033546983,0,0
1563289384,866131033548393,0,224
1563289410,866131033548666,0,226
1563289380,866131033549474,0,230
1563289439,866131033551835,0,238
1563289384,866131033551868,1123,230
1563289426,866873020621168,0,0
1563289452,866131033542636,0,222
1563289479,866131033545324,0,229
1563289451,866131033546983,0,0
1563289444,866131033548393,0,224
1563289470,866131033548666,0,227
1563289440,866131033549474,0,230
1563289499,866131033551835,0,238
1563289444,866131033551868,1121,230
1563289486,866873020621168,1,222
1563289512,866131033542636,0,222
1563289539,866131033545324,0,229
1563289511,866131033546983,0,0
1563289504,866131033548393,0,224
1563289530,866131033548666,0,226
1563289500,866131033549474,0,230
1563289559,866131033551835,0,238
1563289504,866131033551868,1120,230
1563289546,866873020621168,1,224
1563289572,866131033542636,0,222
1563289599,866131033545324,0,227
1563289571,866131033546983,0,0
1563289564,866131033548393,0,224
1563289590,866131033548666,0,226
1563289560,866131033549474,0,230
1563289619,866131033551835,0,238
1563289564,866131033551868,1123,230
1563289606,866873020621168,1,224
1563289632,866131033542636,0,222
1563289659,866131033545324,0,228
1563289631,866131033546983,0,0
1563289624,866131033548393,0,224
1563289650,866131033548666,0,226
1563289620,866131033549474,0,230
1563289624,866131033551868,1121,230
1563289666,866873020621168,1,224
1563289692,866131033542636,0,222
1563289719,866131033545324,0,229
1563289691,866131033546983,0,0
1563289684,866131033548393,0,224
1563289710,866131033548666,0,226
1563289680,866131033549474,0,230
1563289685,866131033551835,0,0
1563289684,866131033551868,1125,231
1563289726,866873020621168,1,224
1563289752,866131033542636,0,222
1563289779,866131033545324,0,229
1563289751,866131033546983,0,0
1563289744,866131033548393,0,224
1563289770,866131033548666,0,226
1563289740,866131033549474,0,230
1563289745,866131033551835,1651,232
1563289744,866131033551868,1129,231
1563289786,866873020621168,1,224
1563289812,866131033542636,0,222
1563289839,866131033545324,0,230
1563289811,866131033546983,0,0
1563289804,866131033548393,0,224
1563289830,866131033548666,0,227
1563289800,866131033549474,0,230
1563289805,866131033551835,1669,235
1563289804,866131033551868,164,234
1563289846,866873020621168,1,224
1563289872,866131033542636,0,222
1563289899,866131033545324,0,230
1563289871,866131033546983,0,0
1563289864,866131033548393,0,224
1563289890,866131033548666,0,227
1563289860,866131033549474,0,230
1563289865,866131033551835,1675,235
1563289864,866131033551868,0,235
1563289906,866873020621168,1,224
1563289932,866131033542636,0,222
1563289959,866131033545324,0,229
1563289931,866131033546983,0,0
1563289924,866131033548393,0,224
1563289950,866131033548666,0,226
1563289920,866131033549474,0,230
1563289925,866131033551835,1683,236
1563289924,866131033551868,0,235
1563289966,866873020621168,1,225
1563289992,866131033542636,0,223
1563290019,866131033545324,0,229
1563289991,866131033546983,0,47
1563289984,866131033548393,0,225
1563290010,866131033548666,0,226
1563289980,866131033549474,0,231
1563289985,866131033551835,1683,236
1563289984,866131033551868,0,235
1563290026,866873020621168,2,225
1563290052,866131033542636,0,223
1563290079,866131033545324,0,229
1563290051,866131033546983,0,225
1563290044,866131033548393,0,225
1563290070,866131033548666,0,226
1563290040,866131033549474,0,231
1563290045,866131033551835,1685,236
1563290044,866131033551868,0,235
1563290086,866873020621168,2,225
1563290112,866131033542636,0,223
1563290139,866131033545324,0,229
1563290111,866131033546983,0,225
1563290104,866131033548393,0,225
1563290130,866131033548666,0,226
1563290100,866131033549474,0,231
1563290105,866131033551835,1683,236
1563290104,866131033551868,0,235
1563290146,866873020621168,2,225
1563290172,866131033542636,0,223
1563290199,866131033545324,0,230
1563290171,866131033546983,0,13
1563290164,866131033548393,0,225
1563290190,866131033548666,0,226
1563290170,866131033549474,0,0
1563290165,866131033551835,1686,236
1563290164,866131033551868,147,235
1563290206,866873020621168,1,225
1563290232,866131033542636,0,223
1563290259,866131033545324,0,230
1563290231,866131033546983,0,0
1563290224,866131033548393,0,225
1563290250,866131033548666,0,226
1563290230,866131033549474,0,229
1563290225,866131033551835,1688,236
1563290224,866131033551868,1129,231
1563290266,866873020621168,1,225
1563290292,866131033542636,0,223
1563290319,866131033545324,0,230
1563290292,866131033546983,0,0
1563290284,866131033548393,0,225
1563290311,866131033548666,0,226
1563290290,866131033549474,0,231
1563290285,866131033551835,1694,237
1563290284,866131033551868,1131,231
1563290326,866873020621168,1,225
1563290352,866131033542636,0,223
1563290379,866131033545324,0,230
1563290352,866131033546983,0,0
1563290344,866131033548393,0,225
1563290371,866131033548666,0,226
1563290350,866131033549474,0,231
1563290345,866131033551835,1700,237
1563290344,866131033551868,934,232
1563290386,866873020621168,1,225
1563290412,866131033542636,0,223
1563290439,866131033545324,0,230
1563290412,866131033546983,0,0
1563290404,866131033548393,0,225
1563290431,866131033548666,0,226
1563290410,866131033549474,0,231
1563290405,866131033551835,1688,236
1563290404,866131033551868,0,235
1563290446,866873020621168,1,182
1563290472,866131033542636,0,223
1563290499,866131033545324,0,230
1563290477,866131033546983,0,0
1563290464,866131033548393,0,225
1563290491,866131033548666,0,226
1563290470,866131033549474,0,231
1563290465,866131033551835,1693,237
1563290464,866131033551868,0,235
1563290506,866873020621168,2,225
1563290532,866131033542636,0,223
1563290559,866131033545324,0,230
1563290537,866131033546983,0,208
1563290524,866131033548393,0,225
1563290551,866131033548666,0,227
1563290530,866131033549474,0,231
1563290525,866131033551835,1699,237
1563290524,866131033551868,0,236
1563290566,866873020621168,2,226
1563290592,866131033542636,0,223
1563290619,866131033545324,0,230
1563290597,866131033546983,0,225
1563290585,866131033548393,0,225
1563290611,866131033548666,0,228
1563290590,866131033549474,0,231
1563290585,866131033551835,1707,237
1563290584,866131033551868,0,236
1563290626,866873020621168,2,225
1563290652,866131033542636,0,223
1563290679,866131033545324,0,230
1563290657,866131033546983,0,225
1563290645,866131033548393,0,225
1563290671,866131033548666,0,227
1563290650,866131033549474,0,231
1563290645,866131033551835,1706,237
1563290644,866131033551868,0,235
1563290686,866873020621168,2,225
1563290712,866131033542636,0,223
1563290739,866131033545324,0,229
1563290717,866131033546983,0,225
1563290705,866131033548393,0,226
1563290731,866131033548666,0,226
1563290710,866131033549474,0,232
1563290705,866131033551835,1705,237
1563290704,866131033551868,0,235
1563290746,866873020621168,2,225
1563290772,866131033542636,0,223
1563290799,866131033545324,0,230
1563290777,866131033546983,0,224
1563290765,866131033548393,0,226
1563290791,866131033548666,0,226
1563290770,866131033549474,0,232
1563290765,866131033551835,1700,237
1563290764,866131033551868,0,235
1563290806,866873020621168,2,225
1563290832,866131033542636,0,223
1563290859,866131033545324,0,230
1563290837,866131033546983,0,224
1563290825,866131033548393,0,226
1563290851,866131033548666,0,227
1563290830,866131033549474,0,232
1563290825,866131033551835,1696,237
1563290824,866131033551868,0,235
1563290866,866873020621168,2,225
1563290892,866131033542636,0,223
1563290919,866131033545324,0,230
1563290897,866131033546983,0,225
1563290885,866131033548393,0,226
1563290890,866131033549474,0,232
1563290885,866131033551835,1695,237
1563290884,866131033551868,0,234
1563290926,866873020621168,2,225
1563290952,866131033542636,0,223
1563290979,866131033545324,0,230
1563290957,866131033546983,0,224
1563290945,866131033548393,0,225
1563290966,866131033548666,0,0
1563290950,866131033549474,0,231
1563290945,866131033551835,1696,237
1563290944,866131033551868,0,234
1563290986,866873020621168,2,225
1563291012,866131033542636,0,223
1563291039,866131033545324,0,230
1563291017,866131033546983,0,224
1563291005,866131033548393,0,225
1563291026,866131033548666,0,224
1563291010,866131033549474,0,231
1563291005,866131033551835,1692,236
1563291004,866131033551868,667,232
1563291046,866873020621168,2,225
1563291072,866131033542636,0,223
1563291099,866131033545324,0,230
1563291077,866131033546983,0,224
1563291065,866131033548393,0,225
1563291086,866131033548666,0,227
1563291070,866131033549474,0,231
1563291065,866131033551835,1686,236
1563291064,866131033551868,1120,230
1563291106,866873020621168,2,225
1563291132,866131033542636,0,224
1563291159,866131033545324,0,231
1563291137,866131033546983,0,225
1563291125,866131033548393,0,226
1563291146,866131033548666,0,227
1563291130,866131033549474,0,232
1563291125,866131033551835,1690,236
1563291124,866131033551868,1009,231
1563291166,866873020621168,2,225
1563291192,866131033542636,0,224
1563291219,866131033545324,0,231
1563291197,866131033546983,0,225
1563291185,866131033548393,0,226
1563291206,866131033548666,0,228
1563291190,866131033549474,0,232
1563291185,866131033551835,1694,237
1563291184,866131033551868,0,235
1563291226,866873020621168,1,225
1563291252,866131033542636,0,224
1563291279,866131033545324,0,231
1563291257,866131033546983,0,225
1563291245,866131033548393,0,226
1563291266,866131033548666,0,227
1563291250,866131033549474,0,232
1563291245,866131033551835,1694,237
1563291244,866131033551868,0,234
1563291286,866873020621168,2,225
1563291312,866131033542636,0,224
1563291339,866131033545324,0,230
1563291317,866131033546983,0,225
1563291305,866131033548393,0,226
1563291326,866131033548666,0,226
1563291310,866131033549474,0,232
1563291305,866131033551835,1692,236
1563291304,866131033551868,0,234
1563291346,866873020621168,2,225
1563291372,866131033542636,0,223
1563291399,866131033545324,0,230
1563291377,866131033546983,0,225
1563291365,866131033548393,0,226
1563291386,866131033548666,0,226
1563291370,866131033549474,0,232
1563291365,866131033551835,1696,237
1563291364,866131033551868,0,234
1563291406,866873020621168,2,225
1563291432,866131033542636,0,223
1563291459,866131033545324,0,230
1563291437,866131033546983,0,225
1563291425,866131033548393,0,226
1563291446,866131033548666,0,226
1563291430,866131033549474,0,232
1563291425,866131033551835,1704,237
1563291424,866131033551868,0,234
1563291466,866873020621168,2,225
1563291492,866131033542636,0,223
1563291519,866131033545324,0,230
1563291497,866131033546983,1,225
1563291485,866131033548393,0,226
1563291506,866131033548666,0,226
1563291490,866131033549474,0,232
1563291485,866131033551835,1706,237
1563291484,866131033551868,0,235
1563291526,866873020621168,2,225
1563291552,866131033542636,0,223
1563291579,866131033545324,0,230
1563291557,866131033546983,0,224
1563291545,866131033548393,0,225
1563291566,866131033548666,0,226
1563291550,866131033549474,0,231
1563291545,866131033551835,1707,237
1563291544,866131033551868,0,234
1563291586,866873020621168,2,225
1563291612,866131033542636,0,223
1563291639,866131033545324,0,230
1563291617,866131033546983,1,224
1563291605,866131033548393,0,225
1563291626,866131033548666,0,228
1563291610,866131033549474,0,230
1563291605,866131033551835,1708,237
1563291605,866131033551868,0,234
1563291646,866873020621168,2,225
1563291672,866131033542636,0,222
1563291699,866131033545324,0,230
1563291677,866131033546983,0,224
1563291665,866131033548393,0,224
1563291686,866131033548666,0,228
1563291670,866131033549474,0,230
1563291665,866131033551835,1695,237
1563291665,866131033551868,0,234
1563291706,866873020621168,3,225
1563291732,866131033542636,0,222
1563291759,866131033545324,0,230
1563291737,866131033546983,0,224
1563291725,866131033548393,0,224
1563291746,866131033548666,0,227
1563291730,866131033549474,0,230
1563291725,866131033551835,1692,236
1563291725,866131033551868,0,234
1563291766,866873020621168,2,224
1563291792,866131033542636,0,223
1563291819,866131033545324,0,230
1563291797,866131033546983,0,224
1563291785,866131033548393,0,224
1563291806,866131033548666,0,226
1563291790,866131033549474,0,230
1563291785,866131033551835,1694,237
1563291785,866131033551868,0,235
1563291826,866873020621168,2,224
1563291852,866131033542636,0,223
1563291879,866131033545324,0,230
1563291857,866131033546983,0,224
1563291845,866131033548393,0,225
1563291866,866131033548666,0,226
1563291850,866131033549474,0,231
1563291845,866131033551835,1693,236
1563291845,866131033551868,0,235
1563291886,866873020621168,2,224
1563291912,866131033542636,0,223
1563291939,866131033545324,129,229
1563291917,866131033546983,0,224
1563291905,866131033548393,0,224
1563291926,866131033548666,0,226
1563291910,866131033549474,0,230
1563291905,866131033551835,1706,237
1563291905,866131033551868,0,235
1563291946,866873020621168,2,224
1563291972,866131033542636,0,223
1563291999,866131033545324,1477,226
1563291977,866131033546983,0,224
1563291965,866131033548393,0,225
1563291986,866131033548666,0,227
1563291970,866131033549474,0,231
1563291965,866131033551835,1707,237
1563291965,866131033551868,0,235
1563292006,866873020621168,2,224
1563292032,866131033542636,0,223
1563292059,866131033545324,1469,225
1563292037,866131033546983,0,224
1563292025,866131033548393,0,224
1563292046,866131033548666,0,226
1563292030,866131033549474,0,230
1563292025,866131033551835,1707,237
1563292025,866131033551868,0,235
1563292066,866873020621168,2,224
1563292092,866131033542636,0,223
1563292119,866131033545324,1471,226
1563292097,866131033546983,0,224
1563292085,866131033548393,0,224
1563292106,866131033548666,0,226
1563292090,866131033549474,0,230
1563292085,866131033551835,1705,237
1563292085,866131033551868,0,235
1563292126,866873020621168,2,225
1563292152,866131033542636,0,223
1563292179,866131033545324,1471,226
1563292157,866131033546983,0,225
1563292145,866131033548393,0,226
